full_scorecard,team1,team2,team1_score,team2_score,toss_winner,toss_choice,winner,margin,man_of_the_match,stadium,place
https://stats.espncricinfo.com/ci/engine/match/598044.html,Delhi Daredevils,Sunrisers Hyderabad,80.0,81.0,Delhi Daredevils,Bat,Sunrisers,6 wickets,Daren Sammy,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/598046.html,Mumbai Indians,Chennai Super Kings,139.0,79.0,Mumbai Indians,Bat,Mumbai,60 runs,Mitchell Johnson,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/598047.html,Pune Warriors,Rajasthan Royals,178.0,182.0,Pune Warriors,Bat,Royals,5 wickets,Ajinkya Rahane,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/598064.html,Royal Challengers Bangalore,Kings XI Punjab,190.0,194.0,Kings XI Punjab,Field,Kings,6 wickets,David Miller,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/598049.html,Delhi Daredevils,Rajasthan Royals,154.0,155.0,Delhi Daredevils,Bat,Royals,9 wickets,Ajinkya Rahane,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/598050.html,Mumbai Indians,Kolkata Knight Riders,170.0,105.0,Mumbai Indians,Bat,Mumbai,65 runs,Sachin Tendulkar,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/598051.html,Chennai Super Kings,Sunrisers Hyderabad,223.0,146.0,Sunrisers Hyderabad,Field,Super,77 runs,Suresh Raina,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/598052.html,Kings XI Punjab,Rajasthan Royals,145.0,147.0,Rajasthan Royals,Field,Royals,8 wickets,Kevon Cooper,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/598053.html,Kolkata Knight Riders,Pune Warriors,152.0,106.0,Kolkata Knight Riders,Bat,KKR,46 runs,Gautam Gambhir,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/598054.html,Royal Challengers Bangalore,Delhi Daredevils,183.0,179.0,Delhi Daredevils,Field,RCB,4 runs,Jaydev Unadkat,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/598055.html,Pune Warriors,Mumbai Indians,112.0,116.0,Pune Warriors,Bat,Mumbai,5 wickets,Mitchell Johnson,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/598056.html,Sunrisers Hyderabad,Kings XI Punjab,150.0,120.0,Kings XI Punjab,Field,Sunrisers,30 runs,Parthiv Patel,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/598057.html,Royal Challengers Bangalore,Kolkata Knight Riders,115.0,116.0,Kolkata Knight Riders,Field,KKR,5 wickets,Jacques Kallis,JSCA International Stadium Complex,Ranchi
https://stats.espncricinfo.com/ci/engine/match/598058.html,Chennai Super Kings,Rajasthan Royals,141.0,144.0,Rajasthan Royals,Field,Royals,5 wickets,Shane Watson,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/598060.html,Sunrisers Hyderabad,Mumbai Indians,178.0,184.0,Sunrisers Hyderabad,Bat,Mumbai,7 wickets,Kieron Pollard,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/598045.html,Royal Challengers Bangalore,Kings XI Punjab,174.0,176.0,Kings XI Punjab,Field,Kings,7 wickets,Adam Gilchrist,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/598062.html,Chennai Super Kings,Delhi Daredevils,168.0,135.0,Chennai Super Kings,Bat,Super,33 runs,MS Dhoni,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/598061.html,Pune Warriors,Kolkata Knight Riders,170.0,163.0,Kolkata Knight Riders,Field,Warriors,7 runs,Manish Pandey,JSCA International Stadium Complex,Ranchi
https://stats.espncricinfo.com/ci/engine/match/598063.html,Mumbai Indians,Rajasthan Royals,166.0,152.0,Rajasthan Royals,Field,Mumbai,14 runs,Aditya Tare,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/598028.html,Kings XI Punjab,Delhi Daredevils,171.0,164.0,Delhi Daredevils,Field,Kings,7 runs,David Miller,Himachal Pradesh Cricket Association Stadium,Dharamsala
https://stats.espncricinfo.com/ci/engine/match/598065.html,Sunrisers Hyderabad,Rajasthan Royals,136.0,113.0,Sunrisers Hyderabad,Bat,Sunrisers,23 runs,Amit Mishra,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/598066.html,Kings XI Punjab,Mumbai Indians,183.0,133.0,Mumbai Indians,Field,Kings,50 runs,Azhar Mahmood,Himachal Pradesh Cricket Association Stadium,Dharamsala
https://stats.espncricinfo.com/ci/engine/match/598068.html,Royal Challengers Bangalore,Chennai Super Kings,,82.0,Chennai Super Kings,Field,RCB,24 runs,Virat Kohli,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/598067.html,Pune Warriors,Delhi Daredevils,172.0,134.0,Pune Warriors,Bat,Warriors,38 runs,Luke Wright,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/598069.html,Kolkata Knight Riders,Sunrisers Hyderabad,130.0,132.0,Kolkata Knight Riders,Bat,Sunrisers,5 wickets,Parthiv Patel,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/598070.html,Chennai Super Kings,Mumbai Indians,192.0,144.0,Chennai Super Kings,Bat,Super,48 runs,Michael Hussey,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/598071.html,Sunrisers Hyderabad,Rajasthan Royals,132.0,135.0,Sunrisers Hyderabad,Bat,Royals,4 wickets,Brad Hodge,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/598072.html,Rajasthan Royals,Mumbai Indians,165.0,169.0,Rajasthan Royals,Bat,Mumbai,4 wickets,Harbhajan Singh,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/598073.html,Mumbai Indians,Chennai Super Kings,148.0,125.0,Mumbai Indians,Bat,Mumbai,23 runs,Kieron Pollard,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/548306.html,Chennai Super Kings,Mumbai Indians,112.0,115.0,Mumbai Indians,Field,Mumbai,8 wickets,Richard Levi,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/548307.html,Kolkata Knight Riders,Delhi Daredevils,,100.0,Delhi Daredevils,Field,Daredevils,8 wickets,Irfan Pathan,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/548308.html,Pune Warriors,Mumbai Indians,129.0,101.0,Mumbai Indians,Field,Warriors,28 runs,Steven Smith,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/548309.html,Rajasthan Royals,Kings XI Punjab,191.0,160.0,Kings XI Punjab,Field,Royals,31 runs,Ajinkya Rahane,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/548310.html,Royal Challengers Bangalore,Delhi Daredevils,157.0,137.0,Delhi Daredevils,Field,RCB,20 runs,AB de Villiers,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/548311.html,Chennai Super Kings,Deccan Chargers,193.0,119.0,Deccan Chargers,Field,Super,74 runs,Ravindra Jadeja,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
https://stats.espncricinfo.com/ci/engine/match/548312.html,Rajasthan Royals,Kolkata Knight Riders,164.0,142.0,Kolkata Knight Riders,Field,Royals,22 runs,Brad Hodge,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/548313.html,Pune Warriors,Kings XI Punjab,166.0,144.0,Pune Warriors,Bat,Warriors,22 runs,Marlon Samuels,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/548314.html,Deccan Chargers,Mumbai Indians,138.0,142.0,Deccan Chargers,Bat,Mumbai,5 wickets,Rohit Sharma,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
https://stats.espncricinfo.com/ci/engine/match/548315.html,Kolkata Knight Riders,Royal Challengers Bangalore,165.0,123.0,Royal Challengers Bangalore,Field,KKR,42 runs,Lakshmipathy Balaji,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/548316.html,Chennai Super Kings,Delhi Daredevils,110.0,111.0,Delhi Daredevils,Field,Daredevils,8 wickets,Morne Morkel,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/548317.html,Mumbai Indians,Rajasthan Royals,197.0,170.0,Rajasthan Royals,Field,Mumbai,27 runs,Kieron Pollard,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/548318.html,Royal Challengers Bangalore,Chennai Super Kings,205.0,208.0,Royal Challengers Bangalore,Bat,Super,5 wickets,Faf du Plessis,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/548319.html,Pune Warriors,Kings XI Punjab,115.0,116.0,Kings XI Punjab,Field,Kings,7 wickets,Dimitri Mascarenhas,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/548320.html,Rajasthan Royals,Kolkata Knight Riders,131.0,137.0,Rajasthan Royals,Bat,KKR,5 wickets,Shakib Al Hasan,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/548322.html,Chennai Super Kings,Pune Warriors,155.0,156.0,Chennai Super Kings,Bat,Warriors,7 wickets,Jesse Ryder,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/548323.html,Kings XI Punjab,Kolkata Knight Riders,134.0,132.0,Kolkata Knight Riders,Field,Kings,2 runs,Sunil Narine,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/548324.html,Rajasthan Royals,Royal Challengers Bangalore,195.0,136.0,Rajasthan Royals,Bat,Royals,59 runs,Ajinkya Rahane,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/548325.html,Mumbai Indians,Delhi Daredevils,92.0,93.0,Delhi Daredevils,Field,Daredevils,7 wickets,Shahbaz Nadeem,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/548326.html,Deccan Chargers,Rajasthan Royals,196.0,197.0,Deccan Chargers,Bat,Royals,5 wickets,Brad Hodge,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/548327.html,Pune Warriors,Royal Challengers Bangalore,182.0,186.0,Pune Warriors,Bat,RCB,6 wickets,Chris Gayle,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/548328.html,Kings XI Punjab,Kolkata Knight Riders,124.0,127.0,Kings XI Punjab,Bat,KKR,8 wickets,Gautam Gambhir,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/548321.html,Deccan Chargers,Delhi Daredevils,157.0,162.0,Deccan Chargers,Bat,Daredevils,5 wickets,Kevin Pietersen,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/548330.html,Chennai Super Kings,Pune Warriors,164.0,151.0,Pune Warriors,Field,Super,13 runs,Nuwan Kulasekara,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/548331.html,Kings XI Punjab,Royal Challengers Bangalore,163.0,166.0,Royal Challengers Bangalore,Field,RCB,5 wickets,Chris Gayle,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/548332.html,Rajasthan Royals,Chennai Super Kings,146.0,147.0,Rajasthan Royals,Bat,Super,7 wickets,Faf du Plessis,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/548333.html,Pune Warriors,Delhi Daredevils,192.0,172.0,Delhi Daredevils,Field,Warriors,20 runs,Sourav Ganguly,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/548334.html,Mumbai Indians,Kings XI Punjab,163.0,164.0,Mumbai Indians,Bat,Kings,6 wickets,Shaun Marsh,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/548335.html,Deccan Chargers,Kolkata Knight Riders,126.0,127.0,Kolkata Knight Riders,Field,KKR,5 wickets,Brett Lee,Barabati Stadium,Cuttack
https://stats.espncricinfo.com/ci/engine/match/548336.html,Royal Challengers Bangalore,Rajasthan Royals,189.0,143.0,Rajasthan Royals,Field,RCB,46 runs,AB de Villiers,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/548337.html,Pune Warriors,Delhi Daredevils,146.0,148.0,Pune Warriors,Bat,Daredevils,8 wickets,Virender Sehwag,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/548338.html,Kolkata Knight Riders,,,,,No Toss,Match,Match abandoned without a ball bowled,,,
https://stats.espncricinfo.com/ci/engine/match/548339.html,Kings XI Punjab,Mumbai Indians,168.0,171.0,Kings XI Punjab,Bat,Mumbai,4 wickets,Ambati Rayudu,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/548340.html,Royal Challengers Bangalore,,,,,No Toss,No,No result,,,
https://stats.espncricinfo.com/ci/engine/match/548341.html,Deccan Chargers,Pune Warriors,177.0,159.0,Deccan Chargers,Bat,Chargers,18 runs,Cameron White,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/548342.html,Delhi Daredevils,Mumbai Indians,207.0,170.0,Mumbai Indians,Field,Daredevils,37 runs,Virender Sehwag,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/548343.html,Kings XI Punjab,Chennai Super Kings,156.0,149.0,Kings XI Punjab,Bat,Kings,7 runs,Mandeep Singh,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/548344.html,Kolkata Knight Riders,Royal Challengers Bangalore,190.0,143.0,Kolkata Knight Riders,Bat,KKR,47 runs,Gautam Gambhir,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/548345.html,Delhi Daredevils,Rajasthan Royals,152.0,151.0,Delhi Daredevils,Bat,Daredevils,1 run,Virender Sehwag,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/548346.html,Deccan Chargers,Mumbai Indians,100.0,101.0,Mumbai Indians,Field,Mumbai,5 wickets,Dale Steyn,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/548347.html,Chennai Super Kings,Kolkata Knight Riders,139.0,140.0,Chennai Super Kings,Bat,KKR,5 wickets,Gautam Gambhir,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/548348.html,Deccan Chargers,Pune Warriors,186.0,173.0,Deccan Chargers,Bat,Chargers,13 runs,Kumar Sangakkara,Barabati Stadium,Cuttack
https://stats.espncricinfo.com/ci/engine/match/548349.html,Rajasthan Royals,Delhi Daredevils,141.0,144.0,Rajasthan Royals,Bat,Daredevils,6 wickets,Pawan Negi,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/548350.html,Royal Challengers Bangalore,Kings XI Punjab,158.0,163.0,Kings XI Punjab,Field,Kings,4 wickets,Azhar Mahmood,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/548351.html,Mumbai Indians,Pune Warriors,120.0,119.0,Mumbai Indians,Bat,Mumbai,1 run,Lasith Malinga,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/548352.html,Chennai Super Kings,Deccan Chargers,160.0,150.0,Chennai Super Kings,Bat,Super,10 runs,Suresh Raina,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/548353.html,Kolkata Knight Riders,Pune Warriors,150.0,143.0,Kolkata Knight Riders,Bat,KKR,7 runs,Sunil Narine,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/548354.html,Rajasthan Royals,Kings XI Punjab,177.0,134.0,Rajasthan Royals,Bat,Royals,43 runs,Shane Watson,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/548355.html,Chennai Super Kings,Mumbai Indians,173.0,174.0,Mumbai Indians,Field,Mumbai,2 wickets,Dwayne Smith,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/548356.html,Deccan Chargers,Royal Challengers Bangalore,181.0,185.0,Royal Challengers Bangalore,Field,RCB,5 wickets,AB de Villiers,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/548357.html,Delhi Daredevils,Kolkata Knight Riders,153.0,154.0,Delhi Daredevils,Bat,KKR,6 wickets,Jacques Kallis,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/548358.html,Pune Warriors,Rajasthan Royals,125.0,126.0,Pune Warriors,Bat,Royals,7 wickets,Shane Watson,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/548359.html,Kings XI Punjab,Deccan Chargers,170.0,145.0,Deccan Chargers,Field,Kings,25 runs,Mandeep Singh,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/548360.html,Mumbai Indians,Royal Challengers Bangalore,141.0,142.0,Royal Challengers Bangalore,Field,RCB,9 wickets,Chris Gayle,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/548329.html,Deccan Chargers,Delhi Daredevils,187.0,193.0,Deccan Chargers,Bat,Daredevils,9 wickets,David Warner,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/548361.html,Rajasthan Royals,Chennai Super Kings,126.0,127.0,Chennai Super Kings,Field,Super,4 wickets,Ben Hilfenhaus,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/548362.html,Royal Challengers Bangalore,Pune Warriors,173.0,138.0,Pune Warriors,Field,RCB,35 runs,Chris Gayle,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/548363.html,Mumbai Indians,Kolkata Knight Riders,182.0,155.0,Mumbai Indians,Bat,Mumbai,27 runs,Rohit Sharma,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/548364.html,Delhi Daredevils,Chennai Super Kings,114.0,115.0,Chennai Super Kings,Field,Super,9 wickets,Ben Hilfenhaus,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/548365.html,Rajasthan Royals,Pune Warriors,170.0,125.0,Rajasthan Royals,Bat,Royals,45 runs,Ajit  Chandila,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/548366.html,Deccan Chargers,Kings XI Punjab,190.0,194.0,Deccan Chargers,Bat,Kings,4 wickets,David Hussey,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/548367.html,Royal Challengers Bangalore,Mumbai Indians,171.0,173.0,Mumbai Indians,Field,Mumbai,5 wickets,Ambati Rayudu,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/548368.html,Kolkata Knight Riders,Chennai Super Kings,158.0,160.0,Chennai Super Kings,Field,Super,5 wickets,Michael Hussey,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/548369.html,Kings XI Punjab,Delhi Daredevils,136.0,140.0,Kings XI Punjab,Bat,Daredevils,5 wickets,Umesh Yadav,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/548370.html,Kolkata Knight Riders,Mumbai Indians,140.0,108.0,Mumbai Indians,Field,KKR,32 runs,Sunil Narine,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/548371.html,Chennai Super Kings,Kings XI Punjab,120.0,123.0,Kings XI Punjab,Field,Kings,6 wickets,Adam Gilchrist,Himachal Pradesh Cricket Association Stadium,Dharamsala
https://stats.espncricinfo.com/ci/engine/match/548372.html,Royal Challengers Bangalore,Delhi Daredevils,215.0,194.0,Delhi Daredevils,Field,RCB,21 runs,Chris Gayle,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/548373.html,Rajasthan Royals,Deccan Chargers,126.0,128.0,Rajasthan Royals,Bat,Chargers,5 wickets,Dale Steyn,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/548374.html,Kings XI Punjab,Delhi Daredevils,141.0,145.0,Delhi Daredevils,Field,Daredevils,6 wickets,Umesh Yadav,Himachal Pradesh Cricket Association Stadium,Dharamsala
https://stats.espncricinfo.com/ci/engine/match/548375.html,Kolkata Knight Riders,Pune Warriors,136.0,102.0,Kolkata Knight Riders,Bat,KKR,34 runs,Shakib Al Hasan,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/548376.html,Deccan Chargers,Royal Challengers Bangalore,132.0,123.0,Royal Challengers Bangalore,Field,Chargers,9 runs,Dale Steyn,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/548377.html,Rajasthan Royals,Mumbai Indians,162.0,163.0,Rajasthan Royals,Bat,Mumbai,10 wickets,Dwayne Smith,Sawai Mansingh Stadium,Jaipur
https://stats.espncricinfo.com/ci/engine/match/548378.html,Kolkata Knight Riders,Delhi Daredevils,162.0,144.0,Kolkata Knight Riders,Bat,KKR,18 runs,Yusuf Pathan,Subrata Roy Sahara Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/548379.html,Chennai Super Kings,Mumbai Indians,187.0,149.0,Mumbai Indians,Field,Super,38 runs,MS Dhoni,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/548380.html,Chennai Super Kings,Delhi Daredevils,222.0,136.0,Delhi Daredevils,Field,Super,86 runs,Murali Vijay,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/548381.html,Chennai Super Kings,Kolkata Knight Riders,190.0,192.0,Chennai Super Kings,Bat,KKR,5 wickets,Manvinder  Bisla,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/501198.html,Chennai Super Kings,Kolkata Knight Riders,153.0,151.0,Chennai Super Kings,Bat,Super,2 runs,Srikkanth Anirudha,MA Chidambaram Stadium,Chepauk
